Unnamed: 0,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94
55769,786469110209002,March,CA,2769.4597,307.69,35,39,1,,28,1,7,1,1,"Native, Born In US",93,"Other administrative and other support services (5611, 5612, 5619)",7330,"Private, For Profit",No,No,Employed-At Work
55770,786469110209002,March,CA,2753.2688,307.69,40,40,1,8.0,27,2,5,4,11,"Native, Born In US",93,Glass and glass product manufacturing (3272),5240,"Private, For Profit",No,No,Employed-At Work
55771,796969550009008,March,CA,3249.632,375.0,40,35,1,1.0,25,1,7,2,5,"Foreign Born, Not a US Citizen",93,Landscaping services (56173),4250,"Private, For Profit",No,No,Employed-At Work
55776,801904990071576,March,CA,3250.89,896.28,42,42,4,,59,2,1,0,0,"Foreign Born, US Cit By Naturalization",93,Hospitals (622),3535,"Private, For Profit",No,No,Employed-At Work
55777,801904990071576,March,CA,3213.6181,1269.23,40,43,4,,55,1,1,0,0,"Foreign Born, US Cit By Naturalization",93,Elementary and secondary schools (6111),1300,Government - State,Yes,,Employed-At Work
55779,801904990071576,March,CA,3701.5141,1080.0,36,42,4,,28,1,7,0,0,"Native, Born In US",93,Hospitals (622),3255,"Private, For Profit",No,No,Employed-At Work
55782,801909060897956,March,CA,2971.0586,1000.0,40,40,1,,56,2,7,0,0,"Native, Born Abroad Of US Parent(s)",93,Automobile dealers (4411),5400,"Private, For Profit",No,No,Employed-At Work
55783,810761095405479,March,CA,2514.1117,769.23,40,44,4,,32,1,7,4,8,"Native, Born In US",93,Computer systems design and related services (5415),1050,"Private, For Profit",No,No,Employed-At Work
55785,826376650259004,March,CA,4003.2876,861.24,40,39,1,1.0,41,1,1,1,3,"Foreign Born, US Cit By Naturalization",93,"Aerospace products and parts manufacturing (336414, 336415, 336419)",7750,"Private, For Profit",No,No,Employed-At Work
55787,826376650259004,March,CA,3401.9298,181.5,22,40,1,1.0,18,1,7,0,0,"Native, Born In US",93,Restaurants and other food services (722 exc. 7224),4020,"Private, For Profit",No,No,Employed-At Work
55790,857095636600954,March,CA,4740.2447,1300.0,40,42,2,1.0,42,2,1,0,0,"Native, Born In US",93,Child day care services (6244),3255,Government - Local,Yes,,Employed-At Work
55791,857095636600954,March,CA,2894.159,576.0,40,39,2,,49,1,1,0,0,"Native, Born In US",93,Truck transportation (484),9130,"Private, For Profit",No,No,Employed-At Work
55797,901907240594686,March,CA,2965.6161,1275.0,40,42,1,1.0,38,2,5,1,4,"Foreign Born, US Cit By Naturalization",93,Elementary and secondary schools (6111),5700,Government - State,No,No,Employed-At Work
55801,901908490890056,March,CA,2629.3791,552.0,40,42,1,,32,1,1,2,8,"Native, Born In US",93,Pharmacies and drug stores (44611),3420,"Private, For Profit",No,No,Employed-At Work
55802,901908490890056,March,CA,2912.9448,288.0,32,39,1,,29,2,1,2,8,"Native, Born In US",93,****Department stores and discount stores (s45211),4720,"Private, For Profit",No,No,Employed-At Work
55807,901908870391056,March,CA,3107.5898,2557.69,30,43,1,,51,1,1,0,0,"Native, Born In US",93,**Newspaper publishers (51111),630,"Private, For Profit",No,No,Employed-At Work
55809,901909360598676,March,CA,2629.3791,1260.0,40,43,1,,31,1,1,2,5,"Native, Born In US",93,Insurance carriers and related activities (524),800,Government - State,No,No,Employed-At Work
55812,903096906059610,March,CA,3000.6462,250.0,40,34,1,,56,1,1,1,4,"Foreign Born, US Cit By Naturalization",93,Animal slaughtering and processing (3116),8710,"Private, For Profit",No,No,Employed-At Work
55813,903096906059610,March,CA,2897.3614,120.0,40,34,1,,50,2,1,1,4,"Foreign Born, US Cit By Naturalization",93,Retail bakeries (311811),7800,"Private, For Profit",No,No,Employed-At Work
55815,903096906059610,March,CA,3091.1737,200.0,32,35,1,,23,1,7,0,0,"Foreign Born, US Cit By Naturalization",93,Automotive repair and maintenance (8111 exc. 811192),7200,"Private, For Profit",No,No,Employed-At Work
55818,905904270894656,March,CA,2630.3594,240.0,20,42,1,,39,2,1,4,10,"Native, Born In US",93,"Other amusement, gambling, and recreation industries (713 exc. 71395)",4620,"Private, For Profit",No,No,Employed-At Work
55821,905908000671976,March,CA,3162.7285,2884.0,56,43,1,,55,1,5,0,0,"Foreign Born, US Cit By Naturalization",93,4795,4760,"Private, For Profit",No,No,Employed-At Work
55825,906006798059590,March,CA,3132.3706,165.0,20,36,1,1.0,20,1,7,0,0,"Foreign Born, Not a US Citizen",93,Restaurants and other food services (722 exc. 7224),4720,"Private, For Profit",No,No,Employed-At Work
55826,906006798059590,March,CA,3416.5473,540.0,54,34,1,1.0,44,1,5,2,3,"Foreign Born, Not a US Citizen",93,Grocery stores (4451),4700,"Private, For Profit",No,No,Employed-At Work
55829,914036966058010,March,CA,3390.771,420.0,40,37,1,1.0,35,1,1,2,8,"Foreign Born, Not a US Citizen",93,Real estate (531),4220,"Private, For Profit",No,No,Employed-At Work
55830,914036966058010,March,CA,2840.4326,741.0,40,40,1,1.0,30,2,1,2,8,"Native, Born In US",93,Real estate (531),410,"Private, For Profit",No,No,Employed-At Work
55832,916179410219008,March,CA,2892.1825,880.0,40,35,1,1.0,45,1,1,0,0,"Foreign Born, US Cit By Naturalization",93,Waste management and remediation services (562),5630,"Private, For Profit",No,No,Employed-At Work
55834,916179410219008,March,CA,3132.3706,400.0,40,39,1,1.0,20,1,7,0,0,"Native, Born In US",93,Warehousing and storage (493),9600,"Private, For Profit",No,No,Employed-At Work
55835,916179410219008,March,CA,3162.6891,440.0,40,39,1,1.0,23,2,7,0,0,"Native, Born In US",93,Automotive repair and maintenance (8111 exc. 811192),5700,"Private, For Profit",No,No,Employed-At Work
55836,916648050139006,March,CA,2704.9153,520.0,40,40,1,,30,1,1,0,0,"Foreign Born, Not a US Citizen",93,Automobile dealers (4411),4760,"Private, For Profit",No,No,Employed-At Work
55841,918066255019310,March,CA,3370.4911,812.0,40,39,1,1.0,52,2,1,0,0,"Native, Born In US",93,** Services to buildings and dwellings (5617 exc. 56173),5700,"Private, For Profit",No,No,Employed-At Work
55845,918090659600879,March,CA,3073.7674,2884.61,40,40,1,,54,1,1,0,0,"Native, Born In US",93,"Securities, commodities, funds, trusts, and other financial investments (523, 525)",430,"Private, For Profit",No,No,Employed-At Work
55850,922016389056430,March,CA,3079.9323,288.0,32,33,1,1.0,32,1,7,2,3,"Foreign Born, Not a US Citizen",93,Restaurants and other food services (722 exc. 7224),4020,"Private, For Profit",No,No,Employed-At Work
55854,923046799059530,March,CA,2842.5621,553.0,40,41,1,,48,2,1,6,3,"Native, Born In US",93,Home health care services (6216),3600,"Private, For Profit",No,No,Employed-At Work
55855,925026245019560,March,CA,2588.4883,175.0,30,41,1,,35,1,7,0,0,"Native, Born In US",93,Furniture and home furnishings stores (442),4760,"Private, Nonprofit",No,No,Employed-At Work
55857,925026718059600,March,CA,2701.03,553.0,40,43,1,,28,1,7,0,0,"Native, Born In US",93,"Toys, amusement, and sporting goods manufacturing (33992, 33993)",1020,"Private, For Profit",No,No,Employed-At Work
55859,926006742019180,March,CA,3419.2112,600.0,40,35,1,1.0,50,1,1,3,9,"Foreign Born, US Cit By Naturalization",93,"** Professional and commercial equipment and supplies, merchant wholesalers (*4234)",9130,"Private, For Profit",No,No,Employed-At Work
55860,926006742019180,March,CA,2880.6961,160.0,20,35,1,1.0,34,2,1,3,9,"Foreign Born, Not a US Citizen",93,Restaurants and other food services (722 exc. 7224),4030,"Private, For Profit",No,No,Employed-At Work
55865,927056934057620,March,CA,2833.1269,1384.61,40,44,1,,38,2,5,0,0,"Native, Born In US",93,"Civic, social, advocacy organizations, and grantmaking and giving services (8132, 8133, 8134)",5000,"Private, Nonprofit",No,No,Employed-At Work
55869,936409610379001,March,CA,4446.3327,1488.0,40,39,7,,45,1,1,2,3,"Native, Born In US",93,Petroleum refining (32411),1930,"Private, For Profit",No,No,Employed-At Work
55871,940036776059870,March,CA,2625.1804,1600.0,50,40,1,,35,1,1,2,7,"Native, Born In US",93,"Bus service and urban transit (4851, 4852, 4854, 4855, 4859)",9120,Government - Local,Yes,,Employed-At Work
55875,942066596016140,March,CA,3250.89,150.0,20,39,4,,57,2,6,0,0,"Foreign Born, US Cit By Naturalization",93,Cut and sew apparel manufacturing (3152),8320,"Private, For Profit",No,No,Employed-At Work
55876,942066596016140,March,CA,3250.89,100.0,20,33,4,,60,2,6,0,0,"Foreign Born, US Cit By Naturalization",93,Cut and sew apparel manufacturing (3152),8710,"Private, For Profit",No,No,Employed-At Work
55878,946046281057410,March,CA,3051.9573,140.0,16,40,1,,19,2,7,0,0,"Native, Born In US",93,"Not specified retail trade (Part of 44, 45)",4760,"Private, For Profit",No,No,Employed-At Work
55880,946046744059760,March,CA,2505.8307,360.0,40,35,1,1.0,62,2,5,0,0,"Native, Born In US",93,Private households (814),4230,"Private, For Profit",No,No,Employed-At Work
55883,952036403019560,March,CA,3370.4911,1923.07,40,42,1,1.0,54,2,5,0,0,"Native, Born In US",93,Public finance activities (92113),430,Government - Federal,No,No,Employed-At Work
55885,953056447019060,March,CA,2743.2578,1538.0,50,40,1,,32,1,1,2,5,"Native, Born In US",93,Computer systems design and related services (5415),110,"Private, For Profit",No,No,Employed-At Work
55886,953056447019060,March,CA,2716.2749,1223.9,40,44,4,,32,2,1,2,5,"Native, Born In US",93,Sugar and confectionery products (3113),5700,"Private, For Profit",No,No,Employed-At Work
55890,956569910459008,March,CA,3093.8985,2038.0,72,43,1,,54,1,1,0,0,"Native, Born In US",93,"Justice, public order, and safety activities (922, pt. 92115)",3400,Government - Local,Yes,,Employed-At Work
55891,956569910459008,March,CA,2727.0823,2173.6,40,43,1,,60,2,1,0,0,"Native, Born In US",93,Hospitals (622),3255,"Private, Nonprofit",No,No,Employed-At Work
55892,957090949600897,March,CA,2703.0628,276.92,35,42,1,1.0,41,2,7,0,0,"Native, Born In US",93,Elementary and secondary schools (6111),2540,Government - State,Yes,,Employed-At Work
55894,957090949600897,March,CA,2519.4074,1235.0,50,39,1,1.0,33,1,6,0,0,"Native, Born In US",93,Support activities for mining (213),6800,"Private, For Profit",No,No,Employed-At Work
55898,958056702018650,March,CA,2704.9153,369.23,40,39,1,,30,1,5,0,0,"Native, Born In US",93,Other motor vehicle dealers (4412),4750,"Private, For Profit",No,No,Employed-At Work
55907,960941051700897,March,CA,2992.5556,2884.0,80,40,1,1.0,49,1,1,0,0,"Foreign Born, US Cit By Naturalization",93,"Other health care services (6215, 6219)",3255,"Private, For Profit",No,No,Employed-At Work
55910,960941051700897,March,CA,3670.3079,161.7,22,39,1,1.0,21,1,7,0,0,"Native, Born In US",93,4795,5610,"Private, For Profit",No,No,Employed-At Work
55911,960941051700897,March,CA,3670.3079,171.0,20,39,1,1.0,23,1,7,0,0,"Native, Born In US",93,Grocery stores (4451),9620,"Private, For Profit",No,No,Employed-At Work
55912,962036700019060,March,CA,2638.9745,200.0,25,42,1,1.0,27,2,1,3,11,"Native, Born In US",93,****Department stores and discount stores (s45211),5620,"Private, For Profit",No,No,Employed-At Work
55915,966079450619003,March,CA,3412.6006,790.0,45,40,4,,51,1,1,4,10,"Foreign Born, US Cit By Naturalization",93,"** Groceries and related products, merchant wholesalers (*4244)",9130,"Private, For Profit",No,No,Employed-At Work
55918,966419010969004,March,CA,2967.2203,2115.0,40,44,1,,48,1,1,2,3,"Native, Born In US",93,"Other telecommunications services (*517 exc. 5171, 5175)",20,"Private, For Profit",No,No,Employed-At Work
55921,967016903059460,March,CA,2777.9781,2076.92,40,44,1,,60,2,1,0,0,"Native, Born In US",93,Scientific research and development services (5417),3160,"Private, For Profit",No,No,Employed-At Work
55928,978066945017350,March,CA,3537.8749,700.0,35,35,1,1.0,54,1,1,2,2,"Foreign Born, US Cit By Naturalization",93,Couriers and messengers (492),5510,"Private, For Profit",No,No,Employed-At Work
55931,979066723019210,March,CA,4703.7855,375.0,25,34,5,1.0,60,1,1,0,0,"Foreign Born, Not a US Citizen",93,Elementary and secondary schools (6111),2340,"Private, Nonprofit",No,No,Employed-At Work
55932,979066723019210,March,CA,4274.1583,1056.0,40,37,5,1.0,50,2,1,0,0,"Foreign Born, Not a US Citizen",93,Hospitals (622),3600,Government - Local,Yes,,Employed-At Work
55934,979066723019210,March,CA,4933.9043,300.0,25,40,5,1.0,21,2,7,0,0,"Native, Born In US",93,"Residential care facilities, without nursing (6232, 6233, 6239)",4610,"Private, For Profit",No,No,Employed-Absent
55935,979066723019210,March,CA,4933.9043,375.0,25,43,5,1.0,24,2,7,0,0,"Native, Born In US",93,Elementary and secondary schools (6111),2330,"Private, For Profit",No,No,Employed-At Work
55936,985096041056790,March,CA,4003.2876,1384.0,40,39,1,1.0,41,1,7,0,0,"Foreign Born, Not a US Citizen",93,Computer systems design and related services (5415),1050,"Private, For Profit",No,No,Employed-At Work
55937,985096041056790,March,CA,2992.5556,332.0,40,39,1,1.0,45,1,7,0,0,"Foreign Born, Not a US Citizen",93,** Services to buildings and dwellings (5617 exc. 56173),4220,"Private, For Profit",Yes,,Employed-At Work
55939,988076320016010,March,CA,4029.4036,800.0,40,33,1,1.0,37,1,1,2,7,"Foreign Born, Not a US Citizen",93,"Machinery manufacturing, n.e.c. (3332, 3334, 3339)",8220,"Private, For Profit",No,No,Employed-At Work
55942,988096235017220,March,CA,3266.9159,600.0,40,44,1,,47,2,7,0,0,"Native, Born In US",93,Employment services (5613),5860,"Private, For Profit",No,No,Employed-At Work
55944,994006992059970,March,CA,2951.4351,1300.0,32,43,1,,52,2,1,0,0,"Native, Born In US",93,Real estate (531),5120,"Private, For Profit",No,No,Employed-At Work
55945,994006992059970,March,CA,3151.6402,2884.61,40,45,1,,52,1,1,0,0,"Native, Born In US",93,"Clothing and accessories, except shoe, stores (448 exc. 44821, 4483)",4700,"Private, For Profit",No,No,Employed-At Work
55948,997026464019030,March,CA,2965.6161,796.0,40,41,1,6.0,39,2,6,0,0,"Foreign Born, US Cit By Naturalization",93,"Accounting, tax preparation, bookkeeping, and payroll services (5412)",940,"Private, For Profit",No,No,Employed-At Work
55949,998046795019550,March,CA,3151.6402,1730.76,60,39,1,,53,1,1,0,0,"Native, Born In US",93,** Construction (23),220,"Private, For Profit",Yes,,Employed-At Work
55950,998046795019550,March,CA,2951.4351,1923.07,50,39,1,,51,2,1,0,0,"Native, Born In US",93,"** Groceries and related products, merchant wholesalers (*4244)",120,"Private, For Profit",No,No,Employed-At Work
55954,47030560994794,March,CA,2771.1047,2230.76,40,43,1,,58,2,5,0,0,"Native, Born In US",93,"** Professional and commercial equipment and supplies, merchant wholesalers (*4234)",150,"Private, For Profit",No,No,Employed-At Work
55956,56300160998094,March,CA,2784.7452,840.0,40,43,1,,63,1,1,2,10,"Native, Born In US",93,"Museums, art galleries, historical sites, and similar institutions (712)",4220,Government - State,Yes,,Employed-At Work
55960,66350560995298,March,CA,2526.998,2054.53,40,44,1,,62,2,1,0,0,"Native, Born In US",93,Elementary and secondary schools (6111),230,Government - Local,No,No,Employed-At Work
55961,99670160993293,March,CA,2866.9012,1250.0,60,43,1,,51,1,1,2,3,"Native, Born In US",93,"Other amusement, gambling, and recreation industries (713 exc. 71395)",4300,"Private, For Profit",No,No,Employed-At Work
55962,99670160993293,March,CA,2185.6211,184.0,2,43,1,1.0,47,2,1,2,3,"Native, Born In US",93,"Other amusement, gambling, and recreation industries (713 exc. 71395)",4620,"Private, For Profit",No,No,Employed-At Work
55976,904076943059470,March,CA,2771.1047,542.5,35,43,1,,56,2,7,0,0,"Native, Born In US",93,"Not specified retail trade (Part of 44, 45)",4760,"Private, For Profit",No,No,Employed-At Work
55979,926339910699007,March,CA,2684.7839,46.0,4,40,1,,50,2,1,1,4,"Native, Born In US",93,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work
55980,926339910699007,March,CA,2866.9012,1846.0,60,39,1,,50,1,1,1,4,"Native, Born In US",93,** Services to buildings and dwellings (5617 exc. 56173),4200,"Private, For Profit",No,No,Employed-At Work
55985,976449450079003,March,CA,2495.4146,787.5,45,39,1,,34,1,1,2,8,"Native, Born In US",93,Gasoline stations (447),4700,"Private, For Profit",No,No,Employed-At Work
55989,1025307022651,March,CA,2797.4538,500.0,40,35,1,,44,1,1,2,9,"Foreign Born, Not a US Citizen",93,Grocery stores (4451),7810,"Private, For Profit",No,No,Employed-At Work
55990,1025307022651,March,CA,3102.2426,200.0,7,40,1,1.0,21,2,7,1,1,"Foreign Born, Not a US Citizen",93,5275,2340,"Private, For Profit",No,No,Employed-At Work
55991,1025307022651,March,CA,3187.5238,850.0,55,39,1,1.0,25,1,7,1,1,"Native, Born In US",93,"Water, steam, air-conditioning, and irrigation systems (22131, 22133)",4840,"Private, For Profit",No,No,Employed-At Work
55993,2075806016621,March,CA,3020.8087,1307.0,50,44,1,,50,1,1,1,4,"Native, Born In US",93,Hospitals (622),1050,"Private, Nonprofit",No,No,Employed-At Work
55994,2075806016621,March,CA,2864.0931,1423.0,50,43,1,,43,2,1,1,4,"Native, Born In US",93,"Civic, social, advocacy organizations, and grantmaking and giving services (8132, 8133, 8134)",726,"Private, Nonprofit",No,No,Employed-At Work
55998,3075800093611,March,CA,2716.2749,500.0,40,43,4,,32,2,1,2,5,"Foreign Born, US Cit By Naturalization",93,"Administration of economic programs and space research (926, 927)",6010,Government - Local,Yes,,Employed-At Work
55999,3075800093611,March,CA,3299.5069,1000.0,40,43,4,,38,1,1,2,5,"Foreign Born, US Cit By Naturalization",93,"Electronic component and product manufacturing, n.e.c. (3344, 3346)",4850,"Private, For Profit",No,No,Employed-At Work
56001,6081905059651,March,CA,2919.8695,423.07,32,37,1,,56,2,1,0,0,"Native, Born In US",93,Restaurants and other food services (722 exc. 7224),4110,"Private, For Profit",No,No,Employed-At Work
56002,8045700085671,March,CA,2963.226,1275.0,40,39,1,1.0,35,2,1,2,10,"Native, Born In US",93,"Administration of environmental quality and housing programs (924, 925)",5120,Government - Local,No,No,Employed-At Work
56003,8045700085671,March,CA,3436.0641,950.0,40,39,1,1.0,39,1,1,2,10,"Native, Born In US",93,Automobile dealers (4411),120,"Private, For Profit",No,No,Employed-At Work
56007,11740160997694,March,CA,2670.9921,1442.3,55,43,1,,63,2,1,0,0,"Native, Born In US",93,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work
56008,17220560015203,March,CA,2788.234,2419.0,40,44,1,,48,2,7,0,0,"Native, Born In US",93,Outpatient care centers (6214),3110,"Private, For Profit",No,No,Employed-At Work
56009,19500560993096,March,CA,2577.084,1300.0,40,40,1,,38,1,1,3,10,"Native, Born In US",93,Couriers and messengers (492),9130,"Private, For Profit",Yes,,Employed-At Work
56010,19500560993096,March,CA,2694.0021,750.0,40,40,1,,37,2,1,3,10,"Native, Born In US",93,Offices of physicians (6211),5600,"Private, For Profit",No,No,Employed-At Work
56011,19500560993096,March,CA,2648.9904,217.5,24,36,1,,17,1,7,0,0,"Native, Born In US",93,Restaurants and other food services (722 exc. 7224),4020,"Private, For Profit",No,No,Employed-At Work
56013,21180560992395,March,CA,2742.0688,673.07,40,39,1,,35,2,1,1,1,"Native, Born In US",93,Offices of dentists (6212),3640,"Private, For Profit",No,No,Employed-At Work
56014,23010160991092,March,CA,3296.0819,596.15,40,40,1,7.0,35,1,6,1,3,"Foreign Born, Not a US Citizen",93,"Other amusement, gambling, and recreation industries (713 exc. 71395)",310,"Private, For Profit",No,No,Employed-At Work
56015,23076152050120,March,CA,2575.007,253.0,40,44,1,,36,1,1,5,15,"Native, Born In US",93,Elementary and secondary schools (6111),2320,Government - Local,No,No,Employed-At Work
56016,23076152050120,March,CA,2691.8309,1346.0,40,44,1,,36,2,1,5,15,"Native, Born In US",93,Elementary and secondary schools (6111),2320,Government - Local,No,No,Employed-Absent
56018,24470560993895,March,CA,2728.9187,461.0,40,43,1,,40,1,1,0,0,"Native, Born In US",93,** Construction (23),7315,"Private, For Profit",No,No,Employed-At Work
56019,24470560993895,March,CA,2698.4632,1384.0,40,43,1,2.0,42,2,1,0,0,"Native, Born In US",93,Business support services (5614),5820,"Private, For Profit",No,No,Employed-At Work
56021,25340160997093,March,CA,2990.517,710.0,40,40,1,,59,2,1,0,0,"Native, Born In US",93,****Department stores and discount stores (s45211),5360,"Private, For Profit",No,No,Employed-At Work
56022,30390560011708,March,CA,3105.8303,1000.0,40,46,4,,59,1,5,0,0,"Foreign Born, US Cit By Naturalization",93,Hospitals (622),3255,"Private, Nonprofit",Yes,,Employed-At Work
56026,30750160993395,March,CA,2775.7392,1057.0,40,39,1,,61,2,3,0,0,"Native, Born In US",93,"Recreational vehicle parks and camps, and rooming and boarding houses (7212, 7213)",340,"Private, For Profit",No,No,Employed-At Work
56027,38470560996495,March,CA,3008.2434,2865.38,60,43,1,,54,2,5,0,0,"Native, Born In US",93,"Water, steam, air-conditioning, and irrigation systems (22131, 22133)",430,Government - Local,No,No,Employed-At Work
56030,43250160995598,March,CA,2578.2859,1062.4,40,40,1,1.0,30,1,1,0,0,"Foreign Born, Not a US Citizen",93,** Construction (23),6730,"Private, For Profit",No,No,Employed-Absent
56034,50962093401739,March,CA,3000.6462,900.0,40,37,1,,56,1,1,1,4,"Native, Born In US",93,Elementary and secondary schools (6111),4220,Government - State,Yes,,Employed-At Work
56041,60719085001303,March,CA,3046.3293,1615.38,55,44,1,,56,2,6,0,0,"Native, Born In US",93,Elementary and secondary schools (6111),2310,Government - Local,Yes,,Employed-At Work
56043,62760160997497,March,CA,3102.2426,640.0,40,31,1,1.0,21,2,7,0,0,"Foreign Born, Not a US Citizen",93,Landscaping services (56173),4250,"Private, For Profit",No,No,Employed-At Work
56044,68620560942097,March,CA,2967.2203,2884.61,60,43,1,,47,1,1,2,6,"Native, Born In US",93,Computer systems design and related services (5415),10,"Private, For Profit",No,No,Employed-At Work
56045,68620560942097,March,CA,2744.2805,2884.61,50,43,1,,39,2,1,2,6,"Native, Born In US",93,"Miscellaneous fabricated metal products manufacturing (3325, 3326, 3329 exc. 332992, 332993, 332994, 332995)",4850,"Private, For Profit",No,No,Employed-At Work
56048,80090560993997,March,CA,3485.0231,850.0,40,39,1,1.0,51,1,1,0,0,"Native, Born In US",93,4265,9620,"Private, For Profit",No,No,Employed-At Work
56050,80466097205269,March,CA,2716.2749,2884.61,40,45,4,,34,2,1,0,0,"Foreign Born, US Cit By Naturalization",93,Hospitals (622),3050,"Private, Nonprofit",No,No,Employed-At Work
56051,80466097205269,March,CA,2625.1804,2692.3,40,43,1,,36,1,1,0,0,"Native, Born In US",93,"Electronic component and product manufacturing, n.e.c. (3344, 3346)",1010,"Private, For Profit",No,No,Employed-At Work
56053,86590160995297,March,CA,3103.3272,675.0,40,43,4,,62,1,1,0,0,"Foreign Born, US Cit By Naturalization",93,"Other health care services (6215, 6219)",3655,"Private, Nonprofit",No,No,Employed-At Work
56054,86590160995297,March,CA,3610.5663,850.0,40,43,4,,52,2,1,0,0,"Foreign Born, US Cit By Naturalization",93,Beverage manufacturing (3121),800,"Private, For Profit",No,No,Employed-At Work
56055,87490560992292,March,CA,3595.099,480.0,20,44,4,,50,2,7,1,2,"Native, Born In US",93,"Colleges and universities, including junior colleges (6112, 6113)",2200,Government - State,No,No,Employed-At Work
56056,88920560993095,March,CA,3133.0826,650.0,40,43,1,,51,1,7,0,0,"Native, Born In US",93,"Machinery manufacturing, n.e.c. (3332, 3334, 3339)",4850,"Private, For Profit",No,No,Employed-At Work
56059,96901708026623,March,CA,2920.7624,1250.0,50,43,4,,48,1,1,1,3,"Foreign Born, US Cit By Naturalization",93,Insurance carriers and related activities (524),4810,"Private, For Profit",No,No,Employed-At Work
56060,96901708026623,March,CA,3095.2,2884.61,50,40,4,,42,2,1,1,3,"Foreign Born, US Cit By Naturalization",93,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
56061,96901708026623,March,CA,5149.981,200.0,20,40,4,,20,2,7,0,0,"Native, Born In US",93,Motion pictures and video industries (5121),4720,"Private, For Profit",No,No,Employed-At Work
56064,100600031735415,March,CA,3078.2748,750.0,40,41,1,1.0,62,1,1,0,0,"Foreign Born, Not a US Citizen",93,Automotive repair and maintenance (8111 exc. 811192),7200,"Private, For Profit",No,No,Employed-At Work
56066,100600096585519,March,CA,2828.9146,1250.0,50,40,1,,52,2,5,2,4,"Native, Born In US",93,"Other health care services (6215, 6219)",9000,"Private, For Profit",No,No,Employed-At Work
56068,100600096585519,March,CA,3313.8251,225.0,25,39,1,,20,2,6,0,0,"Native, Born In US",93,Specialty food stores (4452),4720,"Private, For Profit",No,No,Employed-At Work
56071,100609976208236,March,CA,2769.4597,480.0,40,39,1,,28,1,7,0,0,"Native, Born In US",93,"Not specified retail trade (Part of 44, 45)",4760,"Private, For Profit",No,No,Employed-At Work
56073,126530150270002,March,CA,3002.8155,2884.61,50,44,1,,64,1,1,0,0,"Native, Born In US",93,Fruit and vegetable preserving and specialty food manufacturing (3114),120,"Private, For Profit",No,No,Employed-At Work
56076,151098709600854,March,CA,2733.5703,980.0,40,43,1,,42,1,1,0,0,"Native, Born In US",93,"Electric power generation, transmission and distribution (Pt. 2211)",6355,"Private, For Profit",No,No,Employed-At Work
56077,151098709600854,March,CA,2630.3594,1423.0,50,43,1,,37,2,1,0,0,"Native, Born In US",93,Traveler accommodation (7211),340,"Private, For Profit",No,No,Employed-At Work
56078,176180350300009,March,CA,2828.6178,2173.6,40,44,4,,61,2,7,0,0,"Native, Born Abroad Of US Parent(s)",93,"Other health care services (6215, 6219)",3255,"Private, For Profit",Yes,,Employed-At Work
56082,205005270102316,March,CA,2578.2859,332.5,35,39,1,1.0,32,1,1,2,10,"Native, Born In US",93,"** Recyclable material, merchant wholesalers (*42393)",9720,"Private, For Profit",No,No,Employed-At Work
56084,260968097901559,March,CA,3315.8759,738.46,40,40,7,,56,1,1,0,0,"Native, Born In US",93,Elementary and secondary schools (6111),1105,"Private, Nonprofit",Yes,,Employed-At Work
56085,260968097901559,March,CA,2402.0882,576.92,40,42,7,,56,2,1,0,0,"Native, Born In US",93,"Other schools, instruction, and educational services (6116, 6117)",5400,"Private, Nonprofit",Yes,,Employed-At Work
56088,305901700399836,March,CA,3142.9351,1038.46,40,39,4,,29,1,7,0,0,"Native, Born In US",93,4795,4760,"Private, For Profit",No,No,Employed-At Work
56093,420966097601779,March,CA,3065.3989,340.0,40,39,1,1.0,19,2,7,0,0,"Native, Born In US",93,****Department stores and discount stores (s45211),4430,"Private, For Profit",No,No,Employed-At Work
56094,420966097601779,March,CA,3373.1114,450.0,35,39,1,1.0,38,1,1,2,3,"Native, Born In US",93,Dairy product manufacturing (3115),8800,"Private, For Profit",No,No,Employed-At Work
56097,455095689600863,March,CA,3249.632,576.92,38,38,1,1.0,27,1,7,0,0,"Native, Born In US",93,Home health care services (6216),4610,"Private, For Profit",No,No,Employed-At Work
56098,455095689600863,March,CA,3419.2112,865.38,40,33,1,1.0,50,1,5,1,3,"Native, Born In US",93,Real estate (531),7340,"Private, For Profit",No,No,Employed-At Work
56099,460672085908197,March,CA,2929.7594,759.46,40,39,1,,59,1,5,0,0,"Native, Born In US",93,Elementary and secondary schools (6111),4250,"Private, For Profit",Yes,,Employed-At Work
56102,480467096001749,March,CA,2951.4351,1800.0,36,42,1,,51,2,7,0,0,"Native, Born In US",93,Hospitals (622),3255,"Private, For Profit",Yes,,Employed-At Work
56103,500609983170933,March,CA,2615.1534,760.0,40,38,1,5.0,34,1,7,2,8,"Foreign Born, Not a US Citizen",93,Truck transportation (484),9130,"Private, For Profit",No,No,Employed-At Work
56109,505903560896486,March,CA,2851.9615,1108.6,40,40,1,,40,1,1,0,0,"Native, Born In US",93,** Construction (23),9510,"Private, For Profit",Yes,,Employed-At Work
